Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Ordinary Time,7,Tuesday,I,,"Psalm 55.6-7, 8-9a, 9b-10, 22 (R.22a)","Throw your cares on the Lord, and the Lord will support you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Tuesday,II,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R. see 5)","Commit your life to the Lord, and the Lord will help you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Tuesday,II,,"Psalm 130.1-2, 3-4ab, 7-8 (R.3)","If you, O Lord, laid bare our guilt, who could endure it?",Luke 11.28,Blessed are they who hear the word of God and keep it.,462
Ordinary Time,7,Tuesday,II,,"Psalm 55.6-7, 8-9a, 9b-10, 22 (R.22a)","Throw your cares on the Lord, and the Lord will support you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Tuesday,II,,"Psalm 139.1-3, 13-14, 15-16a (R.24b)","Guide me, Lord, along the everlasting way.",Luke 11.28,Blessed are they who hear the word of God and keep it. TUESDAY 1655,462
Ordinary Time,7,Wednesday,I,,"Psalm 119.165+168, 171-172, 174-175 (R.165a)","Those who love your law have great peace, O Lord.++",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Wednesday,I,,"Psalm 49.1-2, 5-6, 7-9, 10+13 (R. Mt 5.3)",Blessed are the poor in spirit; the kingdom of heaven is theirs.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Wednesday,II,,"Psalm 119.165+168, 171-172, 174-175 (R.165a)","Those who love your law have great peace, O Lord.++",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Wednesday,II,,"Psalm 86.2c-4, 5-6, 9-10 (R.15b)","Lord, you are tender and full of love.",Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father.",463
Ordinary Time,7,Wednesday,II,,"Psalm 49.1-2, 5-6, 7-9, 10+13 (R. Mt 5.3)",Blessed are the poor in spirit; the kingdom of heaven is theirs.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Wednesday,II,,"Psalm 117.1, 2 (R. Mk 16.15)",Go out to all the world and tell the good news.,Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father. WEDNESDAY 1657",463
Ordinary Time,7,Thursday,I,,"Psalm 1.1-2, 3, 4+6 (R.40.5a)",Happy are they who hope in the Lord.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God. 198 SEVENTH WEEK IN ORDINARY TIME – YEAR I",344
Ordinary Time,7,Thursday,I,,"Psalm 49.13-14ab, 14cd-15, 16-17, 18-19 (R. Mt 5.3)","Blessed are the poor in spirit, the kingdom of heaven is theirs!",1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God. THURSDAY 337",344
Ordinary Time,7,Thursday,II,,"Psalm 1.1-2, 3, 4+6 (R.40.5a)",Happy are they who hope in the Lord.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",344
Ordinary Time,7,Thursday,II,,"Psalm 1.1-2, 3, 4+6 (R. Ps 40.5a)",Happy are they who hope in the Lord.,Acts 16.14b,"Open our hearts, O Lord, to listen to the words of your Son.",464
Ordinary Time,7,Thursday,II,,"Psalm 49.13-14ab, 14cd-15, 16-17, 18-19 (R. Mt 5.3)","Blessed are the poor in spirit, the kingdom of heaven is theirs!",1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God. 1380 SEVENTH WEEK IN ORDINARY TIME – YEAR II",344
Ordinary Time,7,Friday,I,,"Psalm 119.12+16, 18+27, 34-35 (R.35a)","Guide me, Lord, in the way of your commands.",John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Friday,I,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Friday,II,,"Psalm 119.12+16, 18+27, 34-35 (R.35a)","Guide me, Lord, in the way of your commands.",John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Friday,II,,"Psalm 9.1-2, 5+15, 7-8 (R.8a)",The Lord will judge the world with justice.,John 12.31b-32,"The prince of this world will now be cast out, and when I am lifted up from the earth, I will draw all to myself, says the Lord.",465
Ordinary Time,7,Friday,II,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Friday,II,,"Psalm 111.1-2, 3-4, 5-6 (R.5b)",The Lord will remember his covenant for ever.,John 12.31b-32,"The prince of this world will now be cast out, and when I am lifted up from the earth, I will draw all to myself, says the Lord.",465
Ordinary Time,7,Saturday,I,,"Psalm 103.13-14, 15-16, 17-18 (R. see 17)",The Lord’s kindness is everlasting to those who fear him.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. SATURDAY 203",346
Ordinary Time,7,Saturday,I,,"Psalm 141.1-2, 3+8 (R.2a)",Let my prayer come like incense before you.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,7,Saturday,II,,"Psalm 103.13-14, 15-16, 17-18 (R. see 17)",The Lord’s kindness is everlasting to those who fear him.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,7,Saturday,II,,"Psalm 97.1-2, 5-6, 11-12 (R.12a)",Let the just rejoice in the Lord.,Luke 11.28,Blessed are they who hear the word of God and keep it.,466
Ordinary Time,7,Saturday,II,,"Psalm 141.1-2, 3+8 (R.2a)",Let my prayer come like incense before you.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,7,Saturday,II,,"Psalm 105.2-3, 4-5, 6-7 (R.8a)",The Lord remembers his covenant for ever.,Luke 11.28,Blessed are they who hear the word of God and keep it.,466
Ordinary Time,8,Monday,I,,"Psalm 32.1-2, 5, 6, 7 (R.11a)",Let the just exult and rejoice in the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Monday,I,,"Psalm 111.1-2, 5-6, 9+10c (R.5b)",The Lord will remember his covenant for ever.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Monday,II,,"Psalm 32.1-2, 5, 6, 7 (R.11a)",Let the just exult and rejoice in the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Monday,II,,"Psalm 98.1, 2-3ab, 3cd-4 (R.2a)",The Lord has made known his salvation.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",467
Ordinary Time,8,Monday,II,,"Psalm 111.1-2, 5-6, 9+10c (R.5b)",The Lord will remember his covenant for ever.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Monday,II,,"Psalm 113.1-2, 3-4, 5a+6-7 (R. see 2)",Blessed be the name of the Lord for ever.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",467
Ordinary Time,8,Monday,II,,"Psalm 100.1-2, 3, 4, 5 (R.3b)","The Lord made us, we belong to him.",Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,473
Ordinary Time,8,Tuesday,I,,"Psalm 50.4-5, 7-8, 14+23 (R.23b)",To the upright I will show the saving power of God.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",348
Ordinary Time,8,Tuesday,I,,"Psalm 98.1, 2-3ab, 3c-4 (R.2a)",The Lord has made known his salvation.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. 346 EIGHTH WEEK IN ORDINARY TIME – YEAR II",348
Ordinary Time,8,Tuesday,II,,"Psalm 50.4-5, 7-8, 14+23 (R.23b)",To the upright I will show the saving power of God.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",348
Ordinary Time,8,Tuesday,II,,"Psalm 19.1-2, 3-4 (R.1a)",The heavens proclaim the glory of God.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,468
Ordinary Time,8,Tuesday,II,,"Psalm 98.1, 2-3ab, 3c-4 (R.2a)",The Lord has made known his salvation.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. TUESDAY 1389",348
Ordinary Time,8,Tuesday,II,,"Psalm 119.41+43, 44-45, 47-48 (R.41a)","Let your loving kindness come to me, O Lord.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,468
Ordinary Time,8,Wednesday,I,,"Psalm 79.8, 9, 11, 13 (R. Sir 36.1)","O Lord, look on us with mercy.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all.",349
Ordinary Time,8,Wednesday,I,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all. 348 EIGHTH WEEK IN ORDINARY TIME – YEAR II",349
Ordinary Time,8,Wednesday,II,,"Psalm 79.8, 9, 11, 13 (R. Sir 36.1)","O Lord, look on us with mercy.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all.",349
Ordinary Time,8,Wednesday,II,,"Psalm 62.1-2, 5+7, 8 (R.12b)","Lord, you give back to all according to their works.",John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",469
Ordinary Time,8,Wednesday,II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all. WEDNESDAY 1391",349
Ordinary Time,8,Wednesday,II,,"Psalm 1.1-2, 3, 4+6 (R. see Jn 8.12)","Those who follow you, Lord, will have the light of life.",,"John 10.27 My sheep listen to my voice, says the Lord; I know them, and they follow me.",469
Ordinary Time,8,Thursday,I,,"Psalm 33.2-3, 4-5, 6-7, 8-9 (R.6a)",By the word of the Lord the heavens were made.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Thursday,I,,"Psalm 100.1-2, 3, 4, 5 (R.2b)",Come with joy into the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Thursday,II,,"Psalm 33.2-3, 4-5, 6-7, 8-9 (R.6a)",By the word of the Lord the heavens were made.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Thursday,II,,"Psalm 130.1-2, 3-4, 5-6 (R.7bc)","With the Lord there is mercy, and fullness of redemption.",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",470
Ordinary Time,8,Thursday,II,,"Psalm 100.1-2, 3, 4, 5 (R.2b)",Come with joy into the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Thursday,II,,"Psalm 98.1, 2-3a, 3b-4, 5-6 (R.2a)",The Lord has made known his salvation.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",470
Ordinary Time,8,Friday,I,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Friday,I,,"Psalm 96.10, 11-12, 13 (R.13b)",The Lord comes to judge the earth.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Friday,II,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Friday,II,,"Psalm 32.1-2, 5, 7b+11 (R. see 7)","I turn to you, Lord, in time of trouble, and you fill me with the joy of salvation.",Psalm 33.22,"Lord, let your mercy be on us, as we place our trust in you.",471
Ordinary Time,8,Friday,II,,"Psalm 96.10, 11-12, 13 (R.13b)",The Lord comes to judge the earth.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Friday,II,,"Psalm 33.1-2, 4-5, 12-13 (R.12b)",Happy the people the Lord has chosen to be his own.,Psalm 33.22,"Lord, let your mercy be on us, as we place our trust in you.",471
Ordinary Time,8,Saturday,I,,"Psalm 19.7, 8, 9, 10 (R.8a)",The precepts of the Lord give joy to the heart.,,"Colossians 3.16a, 17c Give thanks to God our Father through Jesus Christ our Lord, and may the fullness of his message live within you. SATURDAY 217",352
Ordinary Time,8,Saturday,I,,"Psalm 63.1, 2-3, 4-5 (R.1)","My soul is thirsting for you, O Lord my God.","Colossians 3.16a, 17c","Give thanks to God our Father through Jesus Christ our Lord, and may the fullness of his message live within you.",352
Ordinary Time,8,Saturday,II,,"Psalm 19.7, 8, 9, 10 (R.8a)",The precepts of the Lord give joy to the heart.,,"Colossians 3.16a, 17c Give thanks to God our Father through Jesus Christ our Lord, and may the fullness of his message live within you. 970 EIGHTH WEEK IN ORDINARY TIME – YEAR I",352
Ordinary Time,8,Saturday,II,,"Psalm 105.5-7, 8-10, 42-44 (R.8a)",The Lord remembers his covenant for ever.,"John 15.26b, 27a","The Spirit of truth will bear witness to me, says the Lord, and you also will be my witnesses. SATURDAY 1267",472
Ordinary Time,8,Saturday,II,,"Psalm 63.1, 2-3, 4-5 (R.1)","My soul is thirsting for you, O Lord my God.","Colossians 3.16a, 17c","Give thanks to God our Father through Jesus Christ our Lord, and may the fullness of his message live within you.",352
Ordinary Time,8,Saturday,II,,"Psalm 8.1-2a, 3-4, 5-6 (R.6)",You gave your Son authority over all your creation.,"John 15.26b, 27a","The Spirit of truth will bear witness to me, says the Lord, and you also will be my witnesses.",472
Ordinary Time,9,Monday,I,,"Psalm 112.1-2, 3-4, 5-6 (R.1a)",Happy are those who fear the Lord.,Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood. 220 NINTH WEEK IN ORDINARY TIME – YEAR I",353
Ordinary Time,9,Monday,I,,"Psalm 91.1-2, 14-15ab, 15c-16 (R. see 2b)","In you, my God, I place my trust.",Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood.",353
Ordinary Time,9,Monday,II,,"Psalm 112.1-2, 3-4, 5-6 (R.1a)",Happy are those who fear the Lord.,Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood. MONDAY 973",353
Ordinary Time,9,Monday,II,,"Psalm 34.1-2, 3-4, 5-6, 7-8 (R.8a)",Taste and see the goodness of the Lord.,Matthew 5.12a,Rejoice and be glad: your reward will be great in heaven.,359
Ordinary Time,9,Monday,II,,"Psalm 98.1, 2-3ab, 3cd-4 (R.2a)",The Lord has made known his salvation.,Psalm 119.105,Your word is a lamp for my feet and a light on my path.,365
Ordinary Time,9,Monday,II,,"Psalm 33.12-13, 18-19, 20+22 (R.12b)",Happy the people the Lord has chosen to be his own.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,371
Ordinary Time,9,Monday,II,,"Psalm 103.1-2, 3-4, 8-9, 10-11 (R.8a)",The Lord is kind and merciful.,Psalm 95.8,If today you hear God’s voice harden not your hearts.,377
Ordinary Time,9,Monday,II,,"Psalm 91.1-2, 3-4, 14-15ab (R. see 2b)","In you, my God, I place my trust.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel. 1052 FOURTEENTH WEEK IN ORDINARY TIME – YEAR I,383
Ordinary Time,9,Monday,II,,"Psalm 124.1-3, 4-6, 7-8 (R.8a)",Our help is in the name of the Lord.,Matthew 5.10,Blessed are they who suffer persecution for justice’s sake; for the kingdom of heaven is theirs.,389
Ordinary Time,9,Monday,II,,"Psalm 106.19-20, 21-22, 23 (R.4a or 1a)","In your love, remember us, Lord.++",James 1.18,"The Father gave us birth by his message of truth, that we might be as the first fruits of his creation.",401
Ordinary Time,9,Monday,II,,"Psalm 81.11-12, 13-14, 15-16 (R.1a)",Sing with joy to God our help.,John 1.49,"Master, you are the Son of God, you are the king of Israel.",407
Ordinary Time,9,Monday,II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",2 Thessalonians 2.14,"God has called us with the gospel, to share in the glory of our Lord Jesus Christ.",413
Ordinary Time,9,Monday,II,,"Psalm 106.4+5b, 6+35, 36-37, 39-40, 43-44 (R.4a)++","In your love, remember us, Lord.++",Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs! 1148 TWENTIETH WEEK IN ORDINARY TIME – YEAR I,419
Ordinary Time,9,Monday,II,,"Psalm 68.1+3, 5-6ab, 19-20 (R.20a)",Our God is the God of salvation.,"John 17.17b,a","Your word, O Lord, is truth; make us holy in the truth.",479
Ordinary Time,9,Monday,II,,"Psalm 91.1-2, 14-15ab, 15c-16 (R. see 2b)","In you, my God, I place my trust.",Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood.",353
Ordinary Time,9,Monday,II,,"Psalm 121.1-2, 3-4, 5-6, 7-8 (R.2)","Our help is from the Lord, who made heaven and earth.",Matthew 5.12a,Rejoice and be glad: your reward will be great in heaven.,359
Ordinary Time,9,Monday,II,,"Psalm 5.1-2, 4-5, 6+12 (R.1b)++","Lord, listen to my groaning.",Psalm 119.105,Your word is a lamp for my feet and a light on my path.,365
Ordinary Time,9,Monday,II,,"Psalm 60.1-2, 3+5, 10-11 (R.6b)","Help us with your right hand, O Lord, and answer us.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,371
Ordinary Time,9,Monday,II,,"Psalm 50.16bc-17, 18-19, 20-21, 22-23 (R.22a)","Remember this, you who never think of God. To the wicked God says:",Psalm 95.8,If today you hear God’s voice harden not your hearts.,377
Ordinary Time,9,Monday,II,,"Psalm 145.2-3, 4-5, 6-7, 8-9 (R.8a)",The Lord is kind and merciful.,2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,383
Ordinary Time,9,Monday,II,,"Psalm 50.8-9, 16bc-17, 21, 23 (R.23b)",To the upright I will show the saving power of God.,Matthew 5.10,Blessed are they who suffer persecution for justice’s sake; for the kingdom of heaven is theirs.,389
Ordinary Time,9,Monday,II,,"Psalm 50.5-6, 8-9, 16bc-17, 21+23 (R.23b)",To the upright I will show the saving power of God.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",395
Ordinary Time,9,Monday,II,,"Psalm 119.29+43, 79-80, 95+102 (R.86b)","Teach me your laws, O Lord.",John 1.49,"Master, you are the Son of God, you are the king of Israel.",407
Ordinary Time,9,Monday,II,,"Psalm 148.1-2, 11-12, 13, 14",Heaven and earth are full of your glory.,2 Thessalonians 2.14,"God has called us with the gospel, to share in the glory of our Lord Jesus Christ. MONDAY 1543",413
Ordinary Time,9,Monday,II,,"Psalm 1.1-2, 3, 4+6 (R. see Eph 5.1)",Behave like God as beloved children.,"John 17.17b,a","Your word, O Lord, is truth; make us holy in the truth.",479
Ordinary Time,9,Tuesday,I,,"Psalm 112.1-2, 7bc-8, 9 (R. see 7c)","The hearts of the just are secure, trusting in the Lord.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",354
Ordinary Time,9,Tuesday,I,,"Psalm 90.2, 3-4, 10, 14+16 (R.1)","In every age, O Lord, you have been our refuge.",see Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",354
Ordinary Time,9,Tuesday,II,,"Psalm 112.1-2, 7bc-8, 9 (see 7c)","The hearts of the just are secure, trusting in the Lord.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",354
Ordinary Time,9,Tuesday,II,,"Psalm 119.129-130, 131-132, 133+135 (R.135a)","Lord, let your face shine on me.",Matthew 5.16,"Let your light shine before all, that they may see your good works and glorify your Father.",360
Ordinary Time,9,Tuesday,II,,"Psalm 146.1b-2, 5-6, 7, 8-9 (R.1b)","Praise the Lord, my soul!",John 13.34,I give you a new commandment: love one another as I have loved you.,366
Ordinary Time,9,Tuesday,II,,"Psalm 15.2-3ab, 3cd-4ab, 5 (R.1b)",The just will live in the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life. TUESDAY 1021",372
Ordinary Time,9,Tuesday,II,,"Psalm 26.2-3, 9-10, 11-12 (R.3a)","O Lord, your kindness is before my eyes.",Psalm 130.5,"I hope in the Lord, I trust in his word. 1038 THIRTEENTH WEEK IN ORDINARY TIME – YEAR I",378
Ordinary Time,9,Tuesday,II,,"Psalm 17.1, 2-3, 6-7, 8+15 (R.15a)","In my justice, I shall see your face, O Lord.",John 10.14,"I am the good shepherd, says the Lord; I know my sheep, and mine know me.",384
Ordinary Time,9,Tuesday,II,,"Psalm 69.2, 13, 29-30, 32-33 (R. see 32)","Turn to the Lord in your need, and you will live.",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",390
Ordinary Time,9,Tuesday,II,,"Psalm 103.6-7, 8-9, 10-11, 12-13 (R.8a)",The Lord is kind and merciful.,,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",402
Ordinary Time,9,Tuesday,II,,"Psalm 51.1-2, 3-4, 10-11 (R. see 3)","Be merciful, O Lord, for we have sinned.",John 1.49,"Master, you are the Son of God, you are the king of Israel.",408
Ordinary Time,9,Tuesday,II,,"Psalm 85.8, 10-11, 12-13 (R.8b)",The Lord speaks of peace to his people.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",420
Ordinary Time,9,Tuesday,II,,"Psalm 40.6-7a, 7b-8, 9-10ab, 16+17c (R.7a-8a)","Here am I, Lord; I come to do your will.",Luke 21.36,"Be watchful, pray constantly, that you may be worthy to stand before the Son of Man.",474
Ordinary Time,9,Tuesday,II,,"Psalm 126.1-2ab, 2cd-3, 4-5, 6 (R.3a)",The Lord has done great things for us.,Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",480
Ordinary Time,9,Tuesday,II,,"Psalm 90.1-2, 3-4, 10, 14+16 (R.1)","In every age, O Lord, you have been our refuge.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called. TUESDAY 1403",354
Ordinary Time,9,Tuesday,II,,"Psalm 4.1-2, 3-4, 6-7 (R.6b)","Lord, let your face shine on us.",Matthew 5.16,"Let your light shine before all, that they may see your good works and glorify your Father.",360
Ordinary Time,9,Tuesday,II,,"Psalm 51.1-2, 3-4, 9+14","Be merciful, O Lord, for we have sinned.",John 13.34,I give you a new commandment: love one another as I have loved you.,366
Ordinary Time,9,Tuesday,II,,"Psalm 48.1-2a, 2b-3, 9-10 (R.8d)",God upholds his city for ever.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",372
Ordinary Time,9,Tuesday,II,,"Psalm 5.4-5a, 5b-6, 7 (R.8a)","Lead me in your justice, Lord.",Psalm 130.5,"I hope in the Lord, I trust in his word.",378
Ordinary Time,9,Tuesday,II,,"Psalm 115.3-4, 5-6, 7-8, 9-10 (R.9a)",The house of Israel trusts in the Lord.,John 10.14,"I am the good shepherd, says the Lord; I know my sheep, and mine know me.",384
Ordinary Time,9,Tuesday,II,,"Psalm 48.1-2a, 2b-3, 4-5, 6-7 (R.8d)",God upholds his city for ever.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",390
Ordinary Time,9,Tuesday,II,,"Psalm 85.1-3, 4-5, 6-7 (R.7a)","Lord, show us your mercy and love.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",396
Ordinary Time,9,Tuesday,II,,"Psalm 79.5+8, 9+11, 13 (R.9b)","For the glory of your name, O Lord, deliver us.",,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",402
Ordinary Time,9,Tuesday,II,,"Psalm 102.15-17, 18-20, 28+21-22 (R.16)","The Lord will build up Zion again, and appear in all his glory.",John 1.49,"Master, you are the Son of God, you are the king of Israel.",408
Ordinary Time,9,Tuesday,II,,"Psalm 119.14+24, 72+103, 111+131 (R.103a)",How sweet to my taste is your promise!,Matthew 11.29,"Take my yoke upon you, learn from me, for I am gentle and humble of heart. TUESDAY 1545",414
Ordinary Time,9,Tuesday,II,,"Psalm 85.8ab-9, 10-11, 12-13 (R.8b)",The Lord speaks of peace to his people.,Luke 21.36,"Be watchful, pray constantly, that you may be worthy to stand before the Son of Man.",474
Ordinary Time,9,Tuesday,II,,"Psalm 128.1-2, 3, 4-5 (R.1a)",Happy are those who fear the Lord.,Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",480
Ordinary Time,9,Wednesday,I,,"Psalm 25.2-3, 4-5ab, 6-7bc, 8-9 (R.1)","To you, O Lord, I lift my soul.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever. 226 NINTH WEEK IN ORDINARY TIME – YEAR I",355
Ordinary Time,9,Wednesday,I,,"Psalm 123.1-2a, 2bcd (R.1)","To you, O Lord, I lift up my eyes.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever.",355
Ordinary Time,9,Wednesday,II,,"Psalm 25.2-3, 4-5ab, 6-7bc, 8-9 (R.1)","To you, O Lord, I lift my soul.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever. WEDNESDAY 979",355
Ordinary Time,9,Wednesday,II,,"Psalm 99.5, 6, 7, 8, 9 (R. see 9c)",Holy is the Lord our God.,"Psalm 25.4c, 5a","Teach me your paths, my God, and lead me in your truth.",361
Ordinary Time,9,Wednesday,II,,"Psalm 112.1-2, 3-4, 9 (R.1a)",Happy are those who fear the Lord.,John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",367
Ordinary Time,9,Wednesday,II,,"Psalm 105.1-2, 3-4, 6-7, 8-9 (R.8a)",The Lord remembers his covenant for ever.,"John 15.4, 5b","Live in me and let me live in you, says the Lord; my branches bear much fruit.",373
Ordinary Time,9,Wednesday,II,,"Psalm 34.6-7, 9-10, 11-12 (R.6a)",The Lord hears the cry of the poor.,James 1.18,"The Father gave us birth by his message of truth, that we might be as the firstfruits of his creation.",379
Ordinary Time,9,Wednesday,II,,"Psalm 33.2-3, 10-11, 18-19 (R.22)","Lord, let your mercy be upon us, as we place our trust in you.",Mark 1.15,"The kingdom of God is near, repent and believe the good news! WEDNESDAY 1057",385
Ordinary Time,9,Wednesday,II,,"Psalm 103.1-2, 3-4, 6-7 (R.8a)",The Lord is kind and merciful.,Matthew 11.25,"Blessed are you Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. GO S P E L WEDNESDAY 1073 Matthew 11.25-27",391
